order_id,customer_id,employee_id,shipper_id,region_id,order_date,ship_date,promised_date,delivered_date,order_status,sales_channel
311,477,,4,5,2024-04-24,2024-04-24,2024-04-26,2024-04-26,Completed,Marketplace
312,1866,,4,8,2025-03-15,,2025-03-19,,Pending,Marketplace
313,2795,,2,1,2022-06-24,2022-06-26,2022-06-29,,Pending,Mobile App
314,2992,,1,1,2022-11-25,2022-11-26,2022-11-29,2022-12-02,Completed,Web
315,2289,,2,1,2022-10-13,,2022-10-15,,Cancelled,Web
316,2255,,1,2,2023-08-28,2023-08-29,2023-08-31,2023-08-31,Completed,Mobile App
317,2821,,2,1,2025-12-25,2025-12-25,2025-12-27,2025-12-27,Completed,Web
318,2621,,2,4,2023-07-17,2023-07-19,2023-07-22,2023-07-22,Completed,Mobile App
319,2263,,1,7,2022-02-26,2022-02-26,2022-03-02,2022-03-02,Completed,Marketplace
320,1703,,3,1,2023-02-04,2023-02-06,2023-02-07,2023-02-07,Completed,Marketplace
321,2771,,2,3,2022-06-28,2022-06-29,2022-07-02,,Pending,Web
322,2895,,4,2,2025-04-29,2025-04-29,2025-05-03,2025-05-03,Completed,Marketplace
323,360,,3,4,2024-03-07,2024-03-07,2024-03-13,,Pending,Mobile App
324,533,,5,3,2025-10-07,2025-10-07,2025-10-10,2025-10-11,Completed,Mobile App
325,597,,5,7,2024-11-17,2024-11-19,2024-11-23,,Pending,Mobile App
326,1622,,5,2,2025-11-27,2025-11-28,2025-11-29,2025-11-29,Completed,Mobile App
327,1746,,3,7,2022-10-05,2022-10-06,2022-10-08,2022-10-09,Completed,Marketplace
328,2074,,4,3,2023-10-06,2023-10-06,2023-10-12,2023-10-12,Completed,Marketplace
329,1908,21,2,8,2024-03-05,2024-03-07,2024-03-07,2024-03-07,Completed,Sales Rep
330,2408,11,1,5,2025-05-22,2025-05-22,2025-05-25,2025-05-26,Completed,Sales Rep
331,172,,4,7,2022-11-01,2022-11-02,2022-11-04,2022-11-07,Completed,Web
332,2601,,1,5,2022-10-30,2022-11-01,2022-11-03,,Pending,Marketplace
333,1582,,3,3,2023-08-30,2023-08-31,2023-09-01,2023-09-01,Completed,Mobile App
334,2754,,4,1,2023-03-20,2023-03-22,2023-03-23,,Pending,Web
335,1640,,2,7,2025-03-04,,2025-03-09,,Pending,Mobile App
336,98,,2,1,2025-10-20,2025-10-21,2025-10-23,2025-10-23,Completed,Web
337,303,,2,1,2025-11-05,2025-11-07,2025-11-07,2025-11-07,Completed,Mobile App
338,1821,,3,1,2023-07-27,2023-07-28,2023-08-02,2023-08-02,Completed,Marketplace
339,686,,4,3,2025-02-07,2025-02-09,2025-02-11,2025-02-11,Completed,Web
340,80,,3,4,2025-08-17,2025-08-18,2025-08-21,2025-08-21,Completed,Marketplace
341,1877,,5,3,2022-06-26,2022-06-28,2022-06-29,2022-06-29,Completed,Mobile App
342,6,,5,6,2023-12-01,2023-12-03,2023-12-03,,Pending,Mobile App
343,592,,1,1,2024-08-12,2024-08-14,2024-08-16,,Pending,Web
344,2279,,4,6,2022-08-31,2022-09-01,2022-09-02,2022-09-02,Completed,Mobile App
345,1856,14,1,3,2025-12-03,2025-12-03,2025-12-07,2025-12-07,Completed,Sales Rep
346,2558,,3,2,2025-05-20,2025-05-21,2025-05-26,2025-05-26,Completed,Mobile App
347,977,,1,5,2025-11-07,2025-11-07,2025-11-12,2025-11-13,Completed,Web
348,1118,26,3,2,2024-11-21,2024-11-22,2024-11-24,2024-11-25,Completed,Sales Rep
349,233,,1,2,2025-12-06,2025-12-07,2025-12-10,,Pending,Marketplace
350,2840,,2,2,2024-12-25,2024-12-26,2024-12-30,2024-12-30,Completed,Marketplace
351,1047,,3,1,2023-07-28,2023-07-29,2023-07-31,2023-08-03,Completed,Web
352,1112,,2,1,2023-12-06,2023-12-08,2023-12-11,2023-12-13,Completed,Mobile App
353,284,,5,4,2023-04-28,,2023-05-01,,Pending,Web
354,1029,,3,4,2024-11-22,2024-11-23,2024-11-28,,Pending,Web
355,558,28,1,3,2025-12-15,2025-12-16,2025-12-20,,Pending,Sales Rep
356,989,,2,4,2023-05-24,,2023-05-29,,Cancelled,Marketplace
357,1714,,5,2,2022-08-04,2022-08-06,2022-08-09,2022-08-10,Completed,Web
358,1449,,1,2,2024-06-05,2024-06-05,2024-06-07,2024-06-07,Completed,Marketplace
359,2513,20,5,1,2023-07-13,,2023-07-16,,Cancelled,Sales Rep
360,325,,5,7,2025-10-03,2025-10-03,2025-10-08,2025-10-09,Completed,Mobile App
361,2878,,1,1,2024-12-19,2024-12-19,2024-12-22,2024-12-22,Completed,Web
362,2047,,3,6,2022-03-16,2022-03-17,2022-03-22,2022-03-22,Completed,Web
363,1201,,5,4,2022-08-02,2022-08-03,2022-08-04,2022-08-05,Completed,Mobile App
364,2749,,2,1,2024-06-02,2024-06-02,2024-06-08,2024-06-11,Completed,Web
365,2775,,5,7,2025-06-13,2025-06-13,2025-06-17,2025-06-17,Completed,Web
366,2943,19,5,1,2022-04-07,2022-04-07,2022-04-09,2022-04-10,Completed,Sales Rep
367,1148,,2,4,2023-02-09,2023-02-10,2023-02-14,2023-02-14,Completed,Mobile App
368,1507,,1,4,2024-03-03,2024-03-05,2024-03-07,2024-03-07,Completed,Mobile App
369,1227,,3,8,2024-02-06,2024-02-06,2024-02-09,2024-02-10,Completed,Mobile App
370,376,,3,3,2022-12-12,2022-12-14,2022-12-15,2022-12-15,Completed,Web
371,251,16,5,5,2025-12-19,2025-12-21,2025-12-21,,Pending,Sales Rep
372,467,,3,3,2023-04-23,2023-04-23,2023-04-26,2023-04-26,Completed,Mobile App
373,2059,,3,2,2022-03-22,2022-03-24,2022-03-25,2022-03-25,Completed,Mobile App
374,2852,8,4,1,2023-02-28,2023-03-01,2023-03-05,,Pending,Sales Rep
375,2427,3,3,5,2024-01-24,,2024-01-29,,Pending,Sales Rep
376,309,,2,2,2023-03-04,2023-03-06,2023-03-10,2023-03-09,Completed,Web
377,1891,,3,1,2022-02-16,2022-02-17,2022-02-22,2022-02-22,Completed,Mobile App
378,1222,,4,1,2024-04-11,2024-04-13,2024-04-17,2024-04-17,Completed,Mobile App
379,2019,,3,7,2023-01-17,,2023-01-20,,Pending,Marketplace
380,99,,2,1,2024-11-29,2024-12-01,2024-12-05,2024-12-07,Completed,Marketplace
381,1799,,5,5,2024-04-26,2024-04-28,2024-05-01,2024-05-01,Completed,Marketplace
382,424,,4,5,2023-07-06,2023-07-08,2023-07-08,2023-07-08,Completed,Web
383,1584,,2,6,2024-02-08,2024-02-09,2024-02-10,2024-02-10,Completed,Mobile App
384,112,,3,8,2023-02-11,2023-02-12,2023-02-15,2023-02-18,Completed,Marketplace
385,2977,,5,6,2023-03-02,2023-03-04,2023-03-04,2023-03-04,Completed,Mobile App
386,79,,3,6,2023-05-08,2023-05-10,2023-05-11,2023-05-14,Completed,Mobile App
387,2854,,5,1,2024-06-10,2024-06-10,2024-06-12,2024-06-12,Completed,Web
388,2800,,4,3,2022-04-05,2022-04-05,2022-04-07,2022-04-08,Completed,Mobile App
389,2891,,2,1,2023-05-18,,2023-05-24,,Cancelled,Web
390,1661,4,2,7,2025-09-10,2025-09-11,2025-09-13,2025-09-15,Completed,Sales Rep
391,1920,,1,7,2024-12-04,2024-12-04,2024-12-10,2024-12-10,Completed,Web
392,1237,,5,8,2024-09-29,,2024-10-03,,Pending,Marketplace
393,1878,,1,6,2022-01-10,2022-01-10,2022-01-14,2022-01-14,Completed,Mobile App
394,445,,5,6,2024-08-25,2024-08-25,2024-08-27,,Pending,Marketplace
395,673,,1,7,2022-03-16,2022-03-16,2022-03-22,2022-03-22,Completed,Marketplace
396,1945,,4,7,2024-03-19,2024-03-19,2024-03-23,2024-03-24,Completed,Web
397,543,,2,2,2022-11-02,2022-11-02,2022-11-05,2022-11-05,Completed,Web
398,601,,4,4,2025-08-18,2025-08-19,2025-08-21,2025-08-22,Completed,Mobile App
399,860,,2,2,2023-03-04,2023-03-04,2023-03-08,2023-03-08,Completed,Mobile App
400,1095,,2,3,2023-02-09,2023-02-11,2023-02-15,2023-02-15,Completed,Marketplace
401,2427,,3,5,2024-12-08,,2024-12-10,,Cancelled,Mobile App
402,1259,,5,8,2025-11-16,,2025-11-21,,Cancelled,Web
403,1078,,5,1,2022-09-29,2022-09-30,2022-10-05,2022-10-05,Completed,Mobile App
404,2790,,1,8,2025-11-03,2025-11-05,2025-11-08,2025-11-09,Completed,Web
405,1468,,2,1,2025-06-14,2025-06-15,2025-06-17,2025-06-17,Completed,Marketplace
406,2520,,3,7,2023-08-15,2023-08-16,2023-08-19,2023-08-19,Completed,Mobile App
407,2798,,4,2,2022-12-10,2022-12-10,2022-12-13,2022-12-15,Completed,Web
408,1604,,3,4,2025-04-03,2025-04-04,2025-04-08,2025-04-09,Completed,Mobile App
409,1145,,1,1,2022-07-07,,2022-07-13,,Cancelled,Web
410,1012,27,3,8,2023-07-11,2023-07-11,2023-07-16,2023-07-17,Completed,Sales Rep
411,1121,,5,6,2023-12-28,2023-12-30,2023-12-31,2023-12-30,Completed,Marketplace
412,2492,10,2,1,2025-08-03,2025-08-04,2025-08-09,2025-08-09,Completed,Sales Rep
413,2067,,1,7,2024-07-14,2024-07-15,2024-07-18,2024-07-18,Completed,Mobile App
414,1746,,3,7,2022-06-16,2022-06-18,2022-06-19,2022-06-19,Completed,Web
415,888,,4,1,2024-02-03,2024-02-05,2024-02-06,2024-02-06,Completed,Mobile App
416,1536,,1,5,2025-02-18,2025-02-20,2025-02-24,2025-02-25,Completed,Marketplace
417,2358,,5,6,2022-07-14,2022-07-15,2022-07-20,2022-07-20,Completed,Marketplace
418,2500,,2,2,2022-10-30,,2022-11-05,,Cancelled,Web
419,170,7,4,4,2025-09-25,,2025-09-27,,Pending,Sales Rep
420,2829,,4,3,2025-08-23,2025-08-23,2025-08-27,2025-08-27,Completed,Web
421,943,,2,8,2025-10-23,2025-10-24,2025-10-26,2025-10-26,Completed,Mobile App
422,2338,,1,6,2024-01-06,2024-01-06,2024-01-08,2024-01-09,Completed,Web
423,1668,,1,7,2025-12-07,2025-12-07,2025-12-13,2025-12-13,Completed,Mobile App
424,1771,,5,5,2025-05-01,2025-05-01,2025-05-05,,Pending,Mobile App
425,2665,,5,2,2023-01-02,2023-01-03,2023-01-07,2023-01-07,Completed,Web
426,1827,,4,8,2024-03-05,2024-03-06,2024-03-11,2024-03-11,Completed,Marketplace
427,2012,,3,4,2025-11-01,,2025-11-06,,Pending,Web
428,1394,,1,3,2022-11-07,2022-11-09,2022-11-11,2022-11-12,Completed,Marketplace
429,2555,,2,8,2023-04-16,2023-04-16,2023-04-18,2023-04-18,Completed,Web
430,2602,,3,3,2024-09-13,2024-09-13,2024-09-16,2024-09-18,Completed,Mobile App
431,175,,3,7,2025-10-26,2025-10-27,2025-10-31,2025-11-03,Completed,Web
432,2877,5,2,8,2023-09-08,2023-09-10,2023-09-13,2023-09-13,Completed,Sales Rep
433,1023,,5,5,2023-05-31,2023-05-31,2023-06-05,2023-06-04,Completed,Web
434,2051,,1,5,2024-07-03,2024-07-03,2024-07-07,2024-07-06,Completed,Mobile App
435,335,,5,3,2023-12-30,2023-12-31,2024-01-03,2024-01-04,Completed,Marketplace
436,1134,,4,3,2022-12-04,2022-12-04,2022-12-06,2022-12-07,Completed,Marketplace
437,2487,,2,7,2023-06-07,2023-06-08,2023-06-12,2023-06-12,Completed,Web
438,1317,15,1,4,2023-06-25,2023-06-27,2023-06-28,2023-06-28,Completed,Sales Rep
439,906,,3,2,2024-04-04,2024-04-06,2024-04-06,2024-04-09,Completed,Marketplace
440,871,6,4,2,2024-10-28,2024-10-29,2024-11-01,2024-11-01,Completed,Sales Rep
441,151,2,3,4,2024-04-03,2024-04-03,2024-04-06,2024-04-06,Completed,Sales Rep
442,2304,,3,3,2022-07-07,2022-07-07,2022-07-12,,Pending,Mobile App
443,2263,,5,7,2022-12-08,,2022-12-10,,Cancelled,Web
444,727,,4,3,2024-09-28,2024-09-30,2024-10-02,2024-10-02,Completed,Web
445,113,,5,4,2022-03-09,2022-03-11,2022-03-13,2022-03-16,Completed,Web
446,2149,25,3,3,2024-03-17,2024-03-19,2024-03-23,,Pending,Sales Rep
447,235,15,5,1,2025-08-15,2025-08-16,2025-08-20,2025-08-19,Completed,Sales Rep
448,843,14,5,3,2024-04-27,2024-04-29,2024-05-03,2024-05-04,Completed,Sales Rep
449,1113,,2,3,2024-10-13,2024-10-15,2024-10-18,2024-10-18,Completed,Web
450,148,,3,5,2025-07-31,2025-07-31,2025-08-05,2025-08-05,Completed,Web
451,930,,1,4,2025-08-07,2025-08-08,2025-08-11,2025-08-11,Completed,Web
452,724,,1,1,2025-12-17,2025-12-18,2025-12-20,2025-12-20,Completed,Web
453,1914,,4,2,2023-07-30,2023-07-30,2023-08-01,,Pending,Web
454,471,,5,2,2024-03-13,2024-03-14,2024-03-18,,Pending,Mobile App
455,1080,,3,2,2023-05-31,2023-06-02,2023-06-05,2023-06-05,Completed,Web
456,656,,4,6,2025-05-13,2025-05-13,2025-05-16,,Pending,Marketplace
457,2754,15,1,1,2023-05-24,2023-05-24,2023-05-30,2023-05-30,Completed,Sales Rep
458,123,,4,3,2024-05-25,2024-05-27,2024-05-31,2024-06-01,Completed,Mobile App
459,2704,,5,1,2023-06-22,2023-06-22,2023-06-24,2023-06-24,Completed,Mobile App
460,1334,,3,2,2025-07-02,2025-07-04,2025-07-04,,Pending,Web
461,1734,,3,3,2025-06-22,2025-06-22,2025-06-24,2025-06-24,Completed,Web
462,247,,5,5,2022-02-22,2022-02-24,2022-02-24,2022-02-27,Completed,Marketplace
463,228,,1,1,2023-09-09,2023-09-10,2023-09-11,2023-09-11,Completed,Web
464,2614,,1,1,2025-10-24,2025-10-26,2025-10-26,2025-10-26,Completed,Mobile App
465,2404,,3,6,2023-12-29,2023-12-30,2024-01-02,2024-01-03,Completed,Web
466,1588,,3,7,2022-07-31,2022-08-02,2022-08-04,2022-08-05,Completed,Web
467,2080,,4,7,2025-12-28,,2026-01-01,,Cancelled,Web
468,517,,3,3,2023-03-21,2023-03-22,2023-03-24,2023-03-24,Completed,Web
469,1747,,4,4,2022-09-29,2022-09-29,2022-10-04,2022-10-04,Completed,Mobile App
470,635,,4,6,2022-11-10,2022-11-11,2022-11-12,2022-11-13,Completed,Mobile App
471,2696,,5,7,2024-04-29,2024-04-30,2024-05-01,2024-05-04,Completed,Web
472,914,,5,2,2024-03-11,2024-03-11,2024-03-14,2024-03-15,Completed,Marketplace
473,443,,1,8,2022-12-21,2022-12-23,2022-12-24,2022-12-25,Completed,Web
474,10,,5,4,2023-04-29,2023-05-01,2023-05-01,2023-05-01,Completed,Mobile App
475,1771,,2,5,2024-04-07,2024-04-07,2024-04-13,2024-04-13,Completed,Marketplace
476,2455,,3,8,2024-06-08,2024-06-09,2024-06-14,2024-06-14,Completed,Mobile App
477,1144,,1,1,2025-07-07,,2025-07-13,,Pending,Marketplace
478,570,,2,1,2022-10-26,2022-10-27,2022-11-01,2022-11-01,Completed,Marketplace
479,2714,,1,1,2024-07-31,2024-08-01,2024-08-04,2024-08-03,Completed,Mobile App
480,791,,1,3,2022-12-30,2022-12-31,2023-01-05,,Pending,Web
481,2748,,3,1,2025-09-08,2025-09-08,2025-09-11,2025-09-11,Completed,Web
482,1648,,4,3,2024-11-01,2024-11-01,2024-11-05,2024-11-05,Completed,Web
483,1665,,1,8,2022-02-12,2022-02-14,2022-02-16,2022-02-16,Completed,Web
484,2948,,1,4,2024-01-21,2024-01-21,2024-01-24,2024-01-24,Completed,Web
485,357,,4,2,2023-01-03,2023-01-04,2023-01-06,,Pending,Web
486,1027,,4,7,2024-07-18,2024-07-18,2024-07-21,2024-07-22,Completed,Web
487,291,,4,3,2022-12-31,2022-12-31,2023-01-06,2023-01-07,Completed,Mobile App
488,2803,,2,7,2023-11-09,2023-11-09,2023-11-13,2023-11-15,Completed,Mobile App
489,2903,,1,3,2023-02-01,2023-02-02,2023-02-07,2023-02-07,Completed,Marketplace
490,2261,,5,5,2024-08-21,2024-08-21,2024-08-27,2024-08-27,Completed,Mobile App
491,1551,,4,2,2023-01-23,2023-01-24,2023-01-28,2023-01-29,Completed,Mobile App
492,2939,12,2,7,2025-07-13,2025-07-14,2025-07-17,,Pending,Sales Rep
493,1921,,2,2,2023-10-19,2023-10-21,2023-10-25,2023-10-26,Completed,Mobile App
494,482,,1,5,2023-03-28,2023-03-28,2023-04-03,2023-04-04,Completed,Web
495,2732,,5,6,2022-12-11,2022-12-12,2022-12-16,2022-12-17,Completed,Web
496,412,,5,7,2022-08-04,2022-08-05,2022-08-08,,Pending,Web
497,612,,1,6,2022-03-17,2022-03-19,2022-03-21,,Pending,Marketplace
498,775,,4,1,2025-02-02,2025-02-03,2025-02-07,2025-02-07,Completed,Web
499,148,,4,5,2022-06-14,,2022-06-19,,Pending,Web
500,2398,,1,3,2025-03-24,2025-03-24,2025-03-26,2025-03-27,Completed,Web
501,729,,5,3,2022-04-20,2022-04-20,2022-04-24,,Pending,Mobile App
502,1190,,2,4,2024-01-25,,2024-01-28,,Cancelled,Web
503,1296,,5,2,2025-11-19,2025-11-19,2025-11-23,2025-11-22,Completed,Marketplace
504,2850,,3,2,2022-06-06,2022-06-06,2022-06-12,2022-06-14,Completed,Web
505,2506,,4,3,2023-06-10,2023-06-10,2023-06-15,2023-06-16,Completed,Mobile App
506,2429,,3,2,2024-08-28,2024-08-28,2024-08-31,,Pending,Web
507,2504,,2,7,2025-06-28,,2025-07-04,,Cancelled,Web
508,413,,2,3,2022-07-02,2022-07-03,2022-07-06,2022-07-05,Completed,Mobile App
509,1237,,2,8,2023-08-05,2023-08-06,2023-08-08,,Pending,Web
510,1062,,2,1,2025-09-17,,2025-09-23,,Pending,Web
511,1382,,1,6,2022-10-01,2022-10-01,2022-10-03,2022-10-03,Completed,Mobile App
512,1474,,5,3,2022-01-26,,2022-01-28,,Cancelled,Web
513,2248,,2,3,2022-12-16,2022-12-18,2022-12-20,2022-12-20,Completed,Mobile App
514,2388,,1,7,2025-05-29,2025-05-29,2025-05-31,2025-06-01,Completed,Web
515,2557,,2,2,2023-09-01,2023-09-01,2023-09-07,2023-09-07,Completed,Mobile App
516,784,,1,3,2022-11-03,2022-11-05,2022-11-05,,Pending,Mobile App
517,2225,16,1,3,2023-05-31,2023-05-31,2023-06-03,2023-06-06,Completed,Sales Rep
518,2670,,4,2,2025-09-15,2025-09-16,2025-09-20,2025-09-19,Completed,Mobile App
519,300,,2,7,2022-10-24,2022-10-25,2022-10-27,2022-10-27,Completed,Mobile App
520,1562,,2,1,2025-08-20,,2025-08-25,,Cancelled,Mobile App
521,1871,,5,2,2025-08-25,2025-08-25,2025-08-28,2025-08-29,Completed,Mobile App
522,2260,,5,7,2023-09-02,2023-09-02,2023-09-07,2023-09-08,Completed,Mobile App
523,702,,3,7,2022-11-30,2022-12-02,2022-12-03,2022-12-02,Completed,Mobile App
524,1757,,5,3,2023-04-15,2023-04-17,2023-04-19,2023-04-18,Completed,Web
525,1720,,4,2,2025-12-08,,2025-12-10,,Pending,Mobile App
526,574,,5,8,2024-11-22,,2024-11-28,,Pending,Web
527,661,,4,4,2025-04-05,2025-04-06,2025-04-08,,Pending,Marketplace
528,2758,,5,1,2022-02-23,2022-02-23,2022-02-25,2022-02-26,Completed,Marketplace
529,257,,2,6,2024-08-21,2024-08-22,2024-08-23,2024-08-23,Completed,Mobile App
530,8,,2,2,2022-05-15,2022-05-16,2022-05-19,2022-05-19,Completed,Web
531,315,,5,2,2025-12-26,2025-12-28,2026-01-01,,Pending,Marketplace
532,921,,3,2,2022-03-21,2022-03-22,2022-03-27,2022-03-29,Completed,Web
533,790,21,3,3,2025-03-10,2025-03-12,2025-03-15,2025-03-15,Completed,Sales Rep
534,35,,2,3,2023-02-08,2023-02-09,2023-02-12,2023-02-13,Completed,Mobile App
535,2062,,2,3,2024-12-12,2024-12-12,2024-12-15,2024-12-16,Completed,Marketplace
536,512,,4,6,2022-12-22,2022-12-24,2022-12-27,2022-12-28,Completed,Web
537,644,,3,3,2023-10-31,2023-10-31,2023-11-03,2023-11-03,Completed,Web
538,1051,,1,3,2025-10-23,2025-10-25,2025-10-26,2025-10-29,Completed,Web
539,343,,5,2,2025-11-12,,2025-11-15,,Cancelled,Web
540,2986,,4,8,2022-11-13,2022-11-13,2022-11-17,2022-11-17,Completed,Web
541,2661,,3,6,2025-04-09,2025-04-11,2025-04-12,,Pending,Marketplace
542,2296,,3,4,2022-09-03,2022-09-05,2022-09-09,2022-09-10,Completed,Web
543,2171,,3,1,2025-07-03,,2025-07-09,,Pending,Mobile App
544,2642,,1,7,2022-12-18,2022-12-19,2022-12-23,,Pending,Web
545,2883,,3,3,2025-12-07,2025-12-09,2025-12-11,2025-12-11,Completed,Mobile App
546,2304,,4,3,2023-12-22,2023-12-22,2023-12-24,2023-12-24,Completed,Marketplace
547,1477,,1,1,2023-08-31,2023-08-31,2023-09-04,2023-09-05,Completed,Mobile App
548,634,,2,1,2024-07-30,2024-08-01,2024-08-04,2024-08-06,Completed,Web
549,1180,,3,3,2024-12-19,2024-12-19,2024-12-22,,Pending,Marketplace
550,166,,1,5,2024-03-08,2024-03-08,2024-03-13,2024-03-13,Completed,Web
551,1086,,4,3,2024-07-24,2024-07-26,2024-07-27,2024-07-27,Completed,Marketplace
552,2332,,3,6,2023-12-05,2023-12-05,2023-12-10,,Pending,Mobile App
553,212,,4,6,2024-09-02,2024-09-02,2024-09-05,2024-09-08,Completed,Marketplace
554,2153,,1,6,2022-11-02,2022-11-02,2022-11-07,2022-11-07,Completed,Mobile App
555,859,,3,4,2025-07-01,2025-07-02,2025-07-05,2025-07-06,Completed,Mobile App
556,13,,3,6,2025-05-24,2025-05-24,2025-05-28,2025-05-30,Completed,Web
557,1759,10,2,3,2023-11-26,2023-11-28,2023-11-29,2023-11-29,Completed,Sales Rep
558,2929,15,5,4,2024-02-13,,2024-02-19,,Pending,Sales Rep
559,2645,,4,7,2024-06-13,2024-06-15,2024-06-15,2024-06-15,Completed,Web
560,297,,1,1,2022-11-24,2022-11-25,2022-11-28,2022-11-29,Completed,Web
561,2856,,2,7,2025-04-22,2025-04-23,2025-04-25,2025-04-28,Completed,Web
562,872,9,1,3,2023-02-25,,2023-02-28,,Pending,Sales Rep
563,2950,,3,2,2022-03-31,,2022-04-02,,Pending,Web
564,977,,3,5,2024-07-27,,2024-08-01,,Pending,Marketplace
565,446,,4,8,2025-05-22,2025-05-24,2025-05-26,2025-05-26,Completed,Mobile App
566,2307,,1,7,2022-02-18,2022-02-20,2022-02-21,2022-02-22,Completed,Mobile App
567,2663,,3,2,2025-11-25,2025-11-25,2025-12-01,2025-12-01,Completed,Web
568,2049,,4,3,2023-12-02,2023-12-02,2023-12-06,2023-12-05,Completed,Web
569,581,,5,5,2022-12-08,2022-12-09,2022-12-10,2022-12-12,Completed,Web
570,1129,,2,8,2022-03-13,2022-03-13,2022-03-18,2022-03-18,Completed,Marketplace
571,778,,1,2,2023-05-05,2023-05-07,2023-05-07,2023-05-07,Completed,Web
572,547,,4,2,2025-11-27,2025-11-28,2025-11-29,2025-11-29,Completed,Web
573,1738,,2,7,2025-06-18,,2025-06-24,,Cancelled,Marketplace
574,2458,,5,1,2024-06-04,2024-06-05,2024-06-09,2024-06-10,Completed,Marketplace
575,2152,,5,3,2024-07-26,2024-07-26,2024-07-28,,Pending,Mobile App
576,2784,,2,2,2025-06-24,2025-06-26,2025-06-27,,Pending,Marketplace
577,2995,,3,5,2024-02-23,2024-02-23,2024-02-26,2024-02-25,Completed,Web
578,526,,3,3,2023-10-24,2023-10-26,2023-10-26,2023-10-26,Completed,Mobile App
579,1420,,5,5,2022-04-11,2022-04-11,2022-04-14,2022-04-14,Completed,Web
580,2003,,4,4,2024-08-30,2024-08-31,2024-09-03,2024-09-03,Completed,Web
581,1754,,5,3,2022-08-05,2022-08-07,2022-08-11,2022-08-13,Completed,Mobile App
582,2211,,2,2,2025-06-09,2025-06-09,2025-06-14,,Pending,Web
583,2324,,1,2,2025-11-28,2025-11-30,2025-12-01,,Pending,Web
584,2677,,1,2,2025-10-10,2025-10-10,2025-10-14,2025-10-14,Completed,Web
585,979,,5,2,2023-10-16,,2023-10-21,,Pending,Mobile App
586,246,,2,4,2025-09-25,2025-09-27,2025-09-30,2025-10-03,Completed,Mobile App
587,1683,,4,3,2023-02-16,2023-02-18,2023-02-18,2023-02-18,Completed,Mobile App
588,1115,,1,6,2024-11-22,2024-11-22,2024-11-25,2024-11-25,Completed,Web
589,904,,2,5,2024-09-23,2024-09-23,2024-09-29,2024-09-29,Completed,Mobile App
590,812,,5,5,2025-05-20,,2025-05-24,,Pending,Mobile App
591,1546,,4,5,2025-05-29,,2025-05-31,,Pending,Mobile App
592,677,,4,5,2025-03-15,2025-03-15,2025-03-18,2025-03-19,Completed,Web
593,725,,4,5,2025-10-24,2025-10-24,2025-10-26,2025-10-26,Completed,Mobile App
594,2551,20,3,2,2024-01-08,2024-01-08,2024-01-10,2024-01-11,Completed,Sales Rep
595,1098,,2,3,2024-08-18,2024-08-19,2024-08-21,2024-08-24,Completed,Web
596,799,,1,2,2025-11-05,2025-11-05,2025-11-08,2025-11-08,Completed,Web
597,1004,,3,1,2022-07-20,2022-07-22,2022-07-26,2022-07-27,Completed,Mobile App
598,1541,,2,7,2023-12-03,2023-12-04,2023-12-07,,Pending,Marketplace
599,2691,,2,5,2024-11-30,2024-12-02,2024-12-06,2024-12-06,Completed,Marketplace
600,1419,24,2,1,2023-08-18,2023-08-19,2023-08-23,2023-08-24,Completed,Sales Rep
601,1919,,5,5,2025-01-04,2025-01-04,2025-01-08,2025-01-08,Completed,Web
602,1385,,3,6,2022-02-17,,2022-02-19,,Cancelled,Mobile App
603,1830,,3,4,2022-05-08,2022-05-09,2022-05-14,2022-05-13,Completed,Mobile App
604,1205,,3,4,2022-03-24,2022-03-24,2022-03-26,2022-03-26,Completed,Mobile App
605,2314,,2,1,2022-02-22,2022-02-22,2022-02-26,2022-02-26,Completed,Mobile App
606,299,,2,7,2025-06-19,2025-06-20,2025-06-24,2025-06-23,Completed,Web
607,800,,3,7,2025-07-15,,2025-07-20,,Pending,Web
608,1374,,4,3,2025-12-01,2025-12-01,2025-12-06,2025-12-06,Completed,Marketplace
609,1980,,2,3,2022-03-24,2022-03-26,2022-03-28,2022-03-31,Completed,Web
610,2575,,1,2,2023-11-27,2023-11-27,2023-12-01,2023-12-03,Completed,Marketplace
611,1421,,4,7,2025-05-19,2025-05-19,2025-05-24,2025-05-25,Completed,Marketplace
612,13,,1,6,2024-04-21,2024-04-21,2024-04-24,2024-04-24,Completed,Web
613,1488,,2,2,2023-02-21,2023-02-22,2023-02-23,2023-02-23,Completed,Web
614,2012,22,4,4,2025-08-07,2025-08-09,2025-08-13,2025-08-15,Completed,Sales Rep
615,2967,,3,3,2024-10-27,,2024-10-30,,Pending,Web
616,2589,,5,2,2024-05-01,2024-05-02,2024-05-03,2024-05-04,Completed,Web
