payment_id,order_id,payment_method,payment_status,amount,payment_date
560,560,Bank Transfer,Paid,1936.78,2022-11-24
561,561,Bank Transfer,Paid,1817.71,2025-04-22
562,562,Invoice,Pending,870.09,2023-02-25
563,563,Invoice,Pending,1815.12,2022-03-31
564,564,Bank Transfer,Pending,1412.58,2024-07-27
565,565,PayPal,Paid,268.92,2025-05-22
566,566,Bank Transfer,Paid,1232.4,2022-02-18
567,567,Bank Transfer,Paid,615.84,2025-11-25
568,568,Invoice,Paid,2196.4,2023-12-02
569,569,Invoice,Paid,324.19,2022-12-08
570,570,Card,Paid,331.08,2022-03-13
571,571,Invoice,Paid,122.28,2023-05-05
572,572,Card,Paid,445.11,2025-11-27
573,573,Card,Refunded,388.3,2025-06-18
574,574,Bank Transfer,Paid,189.36,2024-06-04
575,575,Card,Pending,259.29,2024-07-26
576,576,Bank Transfer,Pending,505.45,2025-06-24
577,577,Bank Transfer,Paid,1579.09,2024-02-23
578,578,Bank Transfer,Paid,762.93,2023-10-24
579,579,Bank Transfer,Paid,1401.82,2022-04-11
580,580,Card,Paid,306.27,2024-08-30
581,581,Card,Paid,442.8,2022-08-05
582,582,PayPal,Pending,3581.64,2025-06-09
583,583,Invoice,Pending,416.27,2025-11-28
584,584,PayPal,Paid,1137.37,2025-10-10
585,585,Card,Pending,1087.03,2023-10-16
586,586,Invoice,Paid,929.3,2025-09-25
587,587,PayPal,Paid,1933.74,2023-02-16
588,588,PayPal,Paid,507.73,2024-11-22
589,589,PayPal,Paid,2848.88,2024-09-23
590,590,Invoice,Pending,627.14,2025-05-20
591,591,Invoice,Pending,617.06,2025-05-29
592,592,Invoice,Paid,536.97,2025-03-15
593,593,Bank Transfer,Paid,4248.24,2025-10-24
594,594,Card,Paid,1666.97,2024-01-08
595,595,Bank Transfer,Paid,818.76,2024-08-18
596,596,PayPal,Paid,190.46,2025-11-05
597,597,Card,Paid,465.37,2022-07-20
598,598,PayPal,Pending,2892.56,2023-12-03
599,599,PayPal,Paid,2724.85,2024-11-30
600,600,Invoice,Paid,69.5,2023-08-18
601,601,Bank Transfer,Paid,168.69,2025-01-04
602,602,Invoice,Refunded,1318.8,2022-02-17
603,603,Invoice,Paid,186.14,2022-05-08
604,604,PayPal,Paid,928.47,2022-03-24
605,605,Invoice,Paid,379.74,2022-02-22
606,606,Invoice,Paid,1004.58,2025-06-19
607,607,Bank Transfer,Pending,1466.62,2025-07-15
608,608,Bank Transfer,Paid,1536.62,2025-12-01
609,609,PayPal,Paid,2198.64,2022-03-24
610,610,PayPal,Paid,914.19,2023-11-27
611,611,PayPal,Paid,268.87,2025-05-19
612,612,Bank Transfer,Paid,901.05,2024-04-21
613,613,Card,Paid,1548.63,2023-02-21
614,614,PayPal,Paid,1701.86,2025-08-07
615,615,Bank Transfer,Pending,840.73,2024-10-27
616,616,Card,Paid,2288.48,2024-05-01
617,617,PayPal,Paid,280.2,2022-07-29
618,618,Bank Transfer,Pending,426.18,2025-01-13
619,619,Card,Refunded,2147.88,2024-02-01
620,620,PayPal,Paid,4551.29,2024-09-01
621,621,Card,Paid,2939.19,2025-05-24
622,622,Bank Transfer,Paid,3487.15,2024-12-14
623,623,Card,Paid,762.42,2023-08-18
624,624,Invoice,Paid,681.41,2024-06-15
625,625,Invoice,Paid,358.21,2025-06-13
626,626,PayPal,Pending,1209.01,2025-08-25
627,627,Invoice,Paid,1037.45,2023-08-21
628,628,Bank Transfer,Refunded,265.95,2024-08-07
629,629,PayPal,Paid,581.03,2023-05-28
630,630,Invoice,Paid,1955.1,2022-06-18
631,631,PayPal,Paid,740.65,2025-03-31
632,632,Bank Transfer,Pending,2492.86,2025-01-04
633,633,Bank Transfer,Paid,1271.3,2022-10-23
634,634,Bank Transfer,Paid,1496.24,2024-10-25
635,635,Card,Paid,781.29,2025-11-29
636,636,PayPal,Paid,716.43,2024-04-27
637,637,Invoice,Paid,1219.48,2023-12-29
638,638,PayPal,Paid,402.98,2022-01-29
639,639,Bank Transfer,Paid,174.54,2022-06-02
640,640,Card,Paid,995.64,2025-02-07
641,641,PayPal,Refunded,2301.49,2022-01-21
642,642,Card,Paid,271.52,2022-01-25
643,643,PayPal,Refunded,2258.0,2023-02-21
644,644,PayPal,Paid,1009.86,2025-01-11
645,645,Bank Transfer,Paid,251.4,2025-06-16
646,646,Bank Transfer,Pending,2103.76,2022-11-15
647,647,Invoice,Paid,948.52,2024-10-23
648,648,Bank Transfer,Pending,1284.61,2022-06-23
649,649,Card,Pending,489.45,2024-07-27
650,650,Bank Transfer,Paid,232.19,2025-12-19
651,651,Card,Paid,1098.84,2023-01-21
652,652,Invoice,Pending,98.52,2025-10-01
653,653,Bank Transfer,Pending,143.92,2024-09-03
654,654,Bank Transfer,Paid,899.18,2024-09-16
655,655,Invoice,Paid,900.38,2025-09-15
656,656,Card,Refunded,1228.02,2024-11-22
657,657,Invoice,Paid,394.1,2025-10-07
658,658,PayPal,Paid,1752.74,2025-03-18
659,659,Card,Paid,283.08,2025-05-16
660,660,Bank Transfer,Paid,72.62,2022-10-13
661,661,PayPal,Pending,1051.02,2023-09-27
662,662,PayPal,Paid,2132.69,2023-01-05
663,663,Invoice,Paid,3074.6,2023-01-16
664,664,Bank Transfer,Paid,1386.62,2025-11-30
665,665,Card,Refunded,1964.86,2025-12-19
666,666,PayPal,Pending,772.39,2025-01-20
667,667,PayPal,Paid,351.18,2025-03-29
668,668,Invoice,Pending,201.2,2025-01-18
669,669,Invoice,Pending,38.51,2023-05-29
670,670,Invoice,Pending,1355.7,2023-01-15
671,671,Card,Pending,1320.49,2023-12-15
672,672,Bank Transfer,Pending,1721.6,2023-04-21
673,673,PayPal,Paid,1341.27,2022-07-25
674,674,PayPal,Paid,759.49,2024-06-18
675,675,Bank Transfer,Paid,603.74,2024-11-21
676,676,Card,Refunded,2191.28,2022-11-08
677,677,Bank Transfer,Paid,2475.38,2024-05-07
678,678,Bank Transfer,Pending,1087.99,2022-06-05
679,679,Card,Paid,417.08,2022-12-12
680,680,Bank Transfer,Paid,1107.61,2023-06-06
681,681,Card,Pending,3996.21,2022-11-20
682,682,Bank Transfer,Paid,1454.59,2025-11-10
683,683,Card,Pending,1405.5,2022-09-20
684,684,Card,Paid,18.0,2025-06-12
685,685,PayPal,Paid,2218.9,2024-01-01
686,686,Bank Transfer,Paid,600.58,2025-07-04
687,687,Bank Transfer,Paid,299.9,2024-05-07
688,688,Bank Transfer,Paid,653.52,2023-03-27
689,689,Bank Transfer,Paid,1647.02,2022-03-17
690,690,Invoice,Pending,486.49,2022-04-15
691,691,Invoice,Paid,312.5,2024-03-03
692,692,Bank Transfer,Paid,2798.76,2022-12-07
693,693,Card,Paid,333.57,2025-12-17
694,694,PayPal,Paid,1181.49,2023-07-11
695,695,Invoice,Paid,856.51,2023-09-18
696,696,Card,Pending,1255.03,2025-09-27
697,697,Bank Transfer,Paid,95.44,2025-12-05
698,698,Bank Transfer,Paid,198.57,2024-06-15
699,699,PayPal,Paid,609.52,2024-07-28
700,700,PayPal,Pending,2322.3,2022-03-12
701,701,Invoice,Pending,406.71,2022-05-13
702,702,Invoice,Paid,1953.89,2024-06-10
703,703,Bank Transfer,Paid,1591.04,2022-10-01
704,704,Invoice,Paid,1475.62,2023-12-05
705,705,Invoice,Paid,228.75,2023-05-28
706,706,Card,Paid,3821.18,2022-08-18
707,707,Card,Paid,1240.11,2024-04-02
708,708,Invoice,Paid,1565.17,2025-12-29
709,709,PayPal,Refunded,315.0,2025-04-23
710,710,PayPal,Pending,203.43,2022-06-03
711,711,Bank Transfer,Paid,2279.98,2022-11-22
712,712,Bank Transfer,Paid,2263.29,2024-03-11
713,713,Bank Transfer,Pending,3155.52,2022-02-17
714,714,Bank Transfer,Paid,549.16,2023-05-30
715,715,Bank Transfer,Paid,92.39,2025-08-01
716,716,Bank Transfer,Paid,1450.96,2024-07-27
717,717,Bank Transfer,Pending,1577.95,2022-03-09
718,718,Card,Paid,222.56,2024-07-20
719,719,Invoice,Pending,980.63,2025-07-28
720,720,Invoice,Refunded,965.75,2022-06-23
721,721,Invoice,Paid,678.24,2024-07-22
722,722,PayPal,Pending,212.04,2025-12-28
723,723,Invoice,Refunded,670.01,2025-09-20
724,724,PayPal,Paid,411.83,2023-08-17
725,725,Invoice,Paid,2228.13,2022-04-16
726,726,PayPal,Paid,131.6,2022-02-11
727,727,Bank Transfer,Pending,240.86,2024-09-27
728,728,PayPal,Paid,774.18,2025-11-23
729,729,Bank Transfer,Paid,1031.16,2022-08-24
730,730,Card,Paid,2472.64,2022-07-08
731,731,Bank Transfer,Refunded,635.0,2024-03-09
732,732,PayPal,Paid,1596.61,2023-10-30
733,733,Card,Paid,863.98,2023-11-15
734,734,Invoice,Refunded,1972.59,2024-10-23
735,735,Card,Paid,322.08,2025-11-28
736,736,Bank Transfer,Paid,1048.52,2025-01-29
737,737,Invoice,Paid,1474.62,2024-12-13
738,738,PayPal,Paid,212.07,2022-11-06
739,739,Card,Paid,390.45,2025-08-21
740,740,Invoice,Paid,3726.11,2025-11-02
741,741,Invoice,Pending,989.25,2025-07-22
742,742,Invoice,Paid,1090.63,2024-10-25
743,743,Bank Transfer,Paid,764.25,2024-04-19
744,744,Invoice,Pending,284.74,2025-06-07
745,745,Invoice,Paid,2034.43,2023-07-23
746,746,Bank Transfer,Paid,426.81,2023-03-29
747,747,PayPal,Paid,978.08,2022-03-08
748,748,Card,Pending,928.49,2024-04-12
749,749,Invoice,Paid,522.56,2024-12-11
750,750,Card,Paid,1339.04,2024-08-18
751,751,Invoice,Paid,718.91,2025-06-07
752,752,Bank Transfer,Paid,1088.5,2024-06-24
753,753,PayPal,Paid,463.45,2024-01-17
754,754,Invoice,Refunded,737.2,2023-11-15
755,755,Invoice,Paid,428.81,2024-12-19
756,756,Card,Pending,302.3,2023-11-01
757,757,Bank Transfer,Paid,169.94,2025-07-10
758,758,PayPal,Paid,756.12,2023-05-17
759,759,Card,Paid,761.08,2025-12-14
760,760,Invoice,Paid,114.07,2023-09-23
761,761,Invoice,Paid,519.65,2023-09-16
762,762,Invoice,Paid,152.31,2022-03-13
763,763,Invoice,Pending,72.02,2025-04-23
764,764,Invoice,Paid,135.2,2025-01-30
765,765,PayPal,Refunded,3023.34,2024-04-04
766,766,Bank Transfer,Paid,1109.92,2023-03-28
767,767,Bank Transfer,Paid,537.11,2023-11-13
768,768,Bank Transfer,Paid,758.96,2024-08-06
769,769,PayPal,Paid,103.91,2022-12-22
770,770,Bank Transfer,Paid,450.1,2023-01-25
771,771,Card,Paid,956.39,2024-01-08
772,772,PayPal,Paid,190.33,2023-02-25
773,773,PayPal,Paid,1580.94,2022-09-14
774,774,Card,Pending,583.64,2024-04-05
775,775,Card,Paid,201.52,2025-12-27
776,776,Bank Transfer,Paid,357.56,2022-07-16
777,777,Card,Paid,135.69,2022-08-14
778,778,Bank Transfer,Paid,2929.16,2023-01-11
779,779,Invoice,Paid,406.8,2025-06-06
780,780,Card,Refunded,93.09,2022-04-21
781,781,Card,Paid,1089.14,2025-09-23
782,782,PayPal,Paid,218.57,2022-12-23
783,783,PayPal,Paid,642.97,2024-01-24
784,784,PayPal,Paid,668.77,2023-05-11
785,785,Card,Refunded,1003.76,2022-01-05
786,786,PayPal,Paid,935.51,2022-12-07
787,787,PayPal,Paid,1191.12,2023-08-28
788,788,Invoice,Paid,26.55,2022-06-28
789,789,Bank Transfer,Paid,134.09,2022-04-22
790,790,Card,Paid,1751.81,2024-08-22
791,791,Invoice,Paid,1072.0,2022-08-21
792,792,Card,Paid,227.74,2022-07-09
793,793,Card,Paid,574.28,2024-08-03
794,794,Bank Transfer,Paid,878.07,2024-08-20
795,795,Card,Pending,973.92,2025-11-11
796,796,Bank Transfer,Paid,478.36,2023-08-25
797,797,PayPal,Paid,1557.24,2024-05-15
798,798,Bank Transfer,Paid,78.72,2025-11-02
799,799,Bank Transfer,Pending,1072.86,2023-05-08
800,800,PayPal,Paid,947.92,2025-02-28
801,801,Bank Transfer,Paid,292.26,2024-03-10
802,802,PayPal,Paid,1655.73,2025-11-14
803,803,Card,Paid,880.81,2023-11-06
804,804,Card,Paid,2444.43,2025-05-01
805,805,Card,Paid,615.92,2025-12-17
806,806,Bank Transfer,Paid,228.23,2022-06-24
807,807,Invoice,Paid,906.53,2023-03-09
808,808,Bank Transfer,Paid,76.2,2025-02-08
809,809,PayPal,Pending,1211.54,2023-05-20
810,810,Bank Transfer,Pending,898.23,2023-10-22
811,811,Bank Transfer,Pending,506.9,2024-09-12
812,812,Card,Paid,155.44,2024-02-20
813,813,Invoice,Paid,41.68,2023-11-12
814,814,Bank Transfer,Pending,271.68,2024-04-28
815,815,Card,Paid,2577.65,2025-02-18
816,816,Bank Transfer,Paid,829.03,2022-07-22
817,817,Bank Transfer,Paid,309.12,2025-09-25
818,818,Bank Transfer,Paid,90.07,2023-12-16
819,819,Invoice,Paid,964.45,2023-05-31
820,820,Bank Transfer,Paid,815.55,2024-12-22
821,821,Invoice,Paid,2004.64,2024-10-15
822,822,PayPal,Paid,295.13,2025-08-11
823,823,Invoice,Refunded,819.85,2022-09-18
824,824,Bank Transfer,Paid,1150.05,2025-01-19
825,825,PayPal,Paid,1740.29,2022-09-09
826,826,Invoice,Paid,709.79,2025-06-05
827,827,Bank Transfer,Paid,347.12,2024-07-01
828,828,Bank Transfer,Paid,1938.32,2025-01-07
829,829,PayPal,Paid,2859.81,2022-09-25
830,830,Bank Transfer,Pending,287.85,2023-08-08
831,831,PayPal,Paid,510.38,2025-11-07
832,832,Invoice,Paid,458.86,2025-10-03
833,833,PayPal,Paid,987.86,2022-12-26
834,834,PayPal,Paid,3475.63,2025-04-23
835,835,PayPal,Pending,493.2,2023-10-27
836,836,PayPal,Pending,451.05,2024-11-12
837,837,PayPal,Paid,287.56,2024-06-12
838,838,PayPal,Paid,444.63,2024-02-20
839,839,PayPal,Paid,437.13,2024-06-15
840,840,Card,Pending,3598.29,2025-11-20
841,841,Card,Pending,115.01,2023-08-16
842,842,Bank Transfer,Paid,1552.91,2024-05-01
843,843,Invoice,Pending,1079.31,2024-08-22
844,844,Bank Transfer,Refunded,3070.43,2022-11-06
845,845,Card,Paid,123.54,2025-11-18
846,846,Bank Transfer,Paid,278.96,2025-02-13
847,847,Card,Paid,1983.71,2024-04-08
848,848,Invoice,Paid,431.32,2025-09-12
849,849,Invoice,Refunded,496.85,2025-10-31
850,850,PayPal,Pending,1230.03,2024-08-27
851,851,PayPal,Paid,46.1,2023-09-06
852,852,PayPal,Paid,2918.14,2025-10-20
853,853,Invoice,Pending,1161.48,2025-09-09
854,854,Card,Paid,336.42,2023-12-13
855,855,PayPal,Paid,700.51,2024-01-07
856,856,Invoice,Paid,532.99,2025-08-03
857,857,Bank Transfer,Paid,839.13,2023-05-17
858,858,PayPal,Paid,417.65,2023-11-04
859,859,Card,Paid,737.55,2022-04-25
860,860,Bank Transfer,Paid,1431.2,2024-11-16
861,861,Card,Refunded,337.19,2022-11-12
862,862,Invoice,Paid,1928.43,2022-04-15
863,863,Card,Paid,282.67,2023-07-28
864,864,Card,Pending,924.82,2022-04-05
865,865,Invoice,Pending,171.48,2023-09-28
866,866,Invoice,Paid,465.52,2025-05-26
867,867,Invoice,Paid,2029.5,2024-08-13
868,868,Invoice,Paid,835.11,2024-09-23
869,869,Invoice,Paid,924.7,2022-09-10
870,870,Invoice,Paid,4627.04,2024-10-29
871,871,Card,Paid,236.57,2025-10-01
872,872,Bank Transfer,Paid,639.83,2024-09-05
873,873,PayPal,Paid,3301.58,2022-11-03
874,874,Bank Transfer,Paid,519.26,2025-10-06
875,875,Bank Transfer,Pending,784.26,2023-02-16
876,876,Bank Transfer,Pending,136.77,2022-06-04
877,877,PayPal,Pending,3893.5,2023-05-25
878,878,Card,Paid,780.22,2023-02-11
879,879,Bank Transfer,Paid,1076.02,2022-07-10
880,880,Invoice,Paid,1781.94,2024-04-27
881,881,PayPal,Refunded,1979.56,2024-12-20
882,882,Invoice,Paid,610.71,2025-12-09
883,883,Card,Paid,655.74,2022-11-04
884,884,PayPal,Paid,955.84,2024-11-06
885,885,Card,Paid,981.88,2023-12-03
886,886,Bank Transfer,Paid,4704.25,2023-08-11
887,887,PayPal,Paid,152.41,2025-11-16
888,888,Invoice,Paid,1629.63,2022-04-17
889,889,PayPal,Paid,531.83,2025-05-26
890,890,Bank Transfer,Paid,637.18,2024-01-12
891,891,Card,Pending,768.26,2023-10-05
892,892,Invoice,Paid,759.85,2024-10-10
893,893,Invoice,Paid,97.65,2024-12-04
894,894,PayPal,Pending,550.98,2025-12-04
895,895,PayPal,Refunded,1066.88,2024-10-16
896,896,Bank Transfer,Paid,588.56,2024-10-04
897,897,Card,Paid,1490.99,2024-02-27
898,898,Card,Pending,1011.35,2022-07-01
899,899,Invoice,Paid,1123.05,2024-07-29
900,900,Bank Transfer,Paid,953.67,2023-11-23
901,901,Card,Paid,600.29,2023-10-22
902,902,Invoice,Paid,1226.37,2024-07-30
903,903,PayPal,Paid,1142.54,2024-09-30
904,904,PayPal,Paid,460.24,2023-04-25
905,905,Card,Paid,737.08,2024-02-27
906,906,Bank Transfer,Paid,1995.36,2022-04-25
907,907,Invoice,Pending,1916.32,2022-07-21
908,908,Bank Transfer,Pending,333.39,2022-07-30
909,909,Invoice,Paid,1708.17,2022-01-24
910,910,Invoice,Paid,3234.36,2025-05-31
911,911,Card,Paid,92.45,2024-05-15
912,912,PayPal,Paid,383.67,2023-11-26
913,913,Card,Paid,446.28,2023-10-17
914,914,PayPal,Paid,757.77,2024-12-07
915,915,Invoice,Paid,739.71,2023-03-22
916,916,Invoice,Paid,1984.56,2022-05-11
917,917,Invoice,Paid,151.63,2025-04-23
918,918,PayPal,Refunded,319.55,2025-08-14
919,919,Card,Pending,567.56,2025-09-07
920,920,Invoice,Paid,2994.24,2022-06-03
921,921,Card,Paid,1483.71,2023-05-18
922,922,Invoice,Paid,1968.69,2024-12-11
923,923,Invoice,Paid,1549.03,2025-04-17
924,924,Card,Paid,322.82,2023-04-13
925,925,Invoice,Paid,50.56,2023-09-24
926,926,Invoice,Paid,3786.99,2022-08-27
927,927,Bank Transfer,Paid,2679.82,2022-02-06
928,928,Bank Transfer,Paid,89.56,2023-12-20
929,929,PayPal,Paid,1035.55,2024-09-20
930,930,Card,Paid,888.87,2023-05-05
931,931,Bank Transfer,Paid,1079.81,2024-09-26
932,932,PayPal,Paid,1078.55,2023-08-18
933,933,PayPal,Pending,1464.62,2022-10-25
934,934,Bank Transfer,Paid,899.98,2023-04-11
935,935,Invoice,Pending,497.39,2022-04-15
936,936,Card,Paid,1275.68,2022-10-12
937,937,Card,Paid,2574.87,2025-03-25
938,938,PayPal,Paid,488.62,2024-02-23
939,939,PayPal,Paid,473.63,2025-04-03
940,940,Bank Transfer,Pending,1658.74,2023-11-22
941,941,Card,Paid,366.75,2024-09-28
942,942,Card,Paid,1702.46,2023-11-04
943,943,PayPal,Paid,633.3,2024-06-07
944,944,Invoice,Paid,1951.85,2023-04-13
945,945,Card,Paid,1237.41,2024-06-02
946,946,Invoice,Paid,1139.45,2023-01-30
947,947,Invoice,Pending,576.89,2023-12-06
948,948,Invoice,Pending,480.19,2024-08-27
949,949,PayPal,Pending,1116.24,2024-06-06
950,950,PayPal,Paid,971.88,2022-05-15
951,951,PayPal,Paid,1240.56,2023-06-07
952,952,Bank Transfer,Pending,422.71,2025-02-17
953,953,Card,Paid,2173.39,2024-07-20
954,954,Invoice,Paid,709.74,2024-11-24
955,955,Bank Transfer,Paid,1126.0,2022-11-23
956,956,Invoice,Paid,432.72,2022-09-20
957,957,Bank Transfer,Paid,808.48,2024-04-14
958,958,Card,Paid,92.67,2023-07-12
959,959,Card,Pending,962.83,2023-01-28
960,960,Card,Paid,402.71,2023-04-25
961,961,PayPal,Paid,526.99,2022-09-04
962,962,Invoice,Refunded,454.93,2022-09-19
963,963,Bank Transfer,Paid,299.32,2025-07-23
964,964,PayPal,Refunded,1741.94,2023-08-05
965,965,Invoice,Paid,145.4,2024-07-13
966,966,Invoice,Paid,656.15,2025-11-04
967,967,PayPal,Paid,1579.34,2023-08-20
968,968,PayPal,Pending,720.73,2025-11-30
969,969,Card,Paid,903.2,2022-09-29
970,970,Invoice,Pending,1010.29,2025-11-09
971,971,Card,Pending,145.46,2024-09-07
972,972,PayPal,Paid,1921.13,2023-06-18
973,973,Invoice,Pending,989.26,2023-05-05
974,974,PayPal,Paid,3008.08,2024-08-19
975,975,Invoice,Paid,1595.41,2024-11-28
976,976,Card,Paid,435.5,2025-08-23
977,977,Bank Transfer,Paid,233.06,2022-11-30
978,978,PayPal,Paid,1757.76,2025-07-29
979,979,PayPal,Paid,2585.44,2025-06-14
980,980,PayPal,Paid,133.72,2025-12-06
981,981,Invoice,Paid,1553.33,2025-10-14
982,982,PayPal,Paid,1051.68,2025-08-17
983,983,Bank Transfer,Paid,1789.83,2022-06-09
984,984,PayPal,Paid,469.33,2025-02-21
985,985,PayPal,Refunded,1640.57,2024-03-06
986,986,Invoice,Paid,482.45,2025-05-02
987,987,Bank Transfer,Paid,1880.15,2024-12-20
988,988,PayPal,Paid,1214.35,2023-08-22
989,989,Bank Transfer,Paid,293.78,2025-07-19
990,990,Invoice,Refunded,541.51,2025-10-09
991,991,Card,Paid,53.3,2024-03-14
992,992,Card,Paid,115.75,2025-11-03
993,993,Invoice,Paid,2979.66,2025-12-27
994,994,Card,Paid,206.3,2022-09-08
995,995,Invoice,Paid,2340.1,2024-03-11
996,996,Bank Transfer,Paid,635.93,2025-06-21
997,997,PayPal,Paid,2308.1,2022-01-05
998,998,Card,Refunded,1588.89,2025-11-04
999,999,Card,Paid,380.89,2022-12-07
1000,1000,Card,Paid,1048.83,2024-01-23
1001,1001,Bank Transfer,Paid,705.83,2024-05-25
1002,1002,Invoice,Paid,660.3,2022-03-11
1003,1003,Card,Paid,1665.06,2022-11-06
1004,1004,Bank Transfer,Paid,2418.9,2024-04-16
1005,1005,Card,Paid,3353.6,2023-05-10
1006,1006,Invoice,Paid,432.37,2025-04-21
1007,1007,Card,Pending,649.22,2022-01-15
1008,1008,Bank Transfer,Paid,193.55,2025-04-28
1009,1009,Card,Paid,529.62,2023-11-13
1010,1010,PayPal,Paid,648.17,2023-02-07
1011,1011,Bank Transfer,Paid,1417.94,2023-12-24
1012,1012,Bank Transfer,Pending,2827.27,2022-10-03
1013,1013,Invoice,Paid,779.92,2023-06-01
1014,1014,Card,Paid,1698.84,2022-03-09
1015,1015,Invoice,Paid,369.19,2024-12-12
1016,1016,Invoice,Paid,1341.6,2022-11-13
1017,1017,Invoice,Pending,3745.92,2023-12-15
1018,1018,PayPal,Paid,623.16,2023-07-06
1019,1019,Invoice,Pending,124.5,2023-03-29
1020,1020,Invoice,Paid,1000.98,2023-03-02
1021,1021,PayPal,Pending,1250.99,2025-11-13
1022,1022,PayPal,Paid,437.52,2023-12-11
1023,1023,Invoice,Paid,865.52,2025-07-27
1024,1024,Invoice,Refunded,265.71,2025-12-12
1025,1025,Card,Paid,1153.85,2024-05-20
1026,1026,PayPal,Paid,891.67,2022-04-27
1027,1027,Invoice,Paid,2431.73,2024-02-14
1028,1028,Card,Paid,1482.69,2024-11-10
1029,1029,PayPal,Pending,846.35,2022-03-24
1030,1030,Card,Paid,469.87,2022-11-07
1031,1031,Card,Paid,1133.75,2025-04-29
1032,1032,Card,Pending,522.26,2025-09-24
1033,1033,Bank Transfer,Paid,1580.35,2022-02-10
1034,1034,Bank Transfer,Paid,597.9,2022-12-16
1035,1035,PayPal,Paid,2395.48,2023-06-20
1036,1036,PayPal,Paid,168.34,2023-03-02
1037,1037,Bank Transfer,Pending,1099.6,2022-06-30
1038,1038,Card,Pending,668.65,2024-01-15
1039,1039,Bank Transfer,Paid,1662.88,2022-01-09
1040,1040,Bank Transfer,Refunded,447.46,2024-11-08
1041,1041,Invoice,Paid,584.09,2022-01-07
1042,1042,PayPal,Refunded,1230.17,2023-11-14
1043,1043,Card,Paid,1513.81,2023-08-16
1044,1044,Card,Pending,2435.34,2023-11-28
1045,1045,Invoice,Pending,104.72,2022-02-25
1046,1046,Bank Transfer,Paid,212.27,2023-04-23
1047,1047,Invoice,Paid,863.11,2023-03-18
1048,1048,PayPal,Paid,921.1,2022-05-22
1049,1049,PayPal,Paid,880.34,2023-10-29
1050,1050,PayPal,Paid,1092.78,2024-03-05
1051,1051,PayPal,Paid,642.83,2023-07-25
1052,1052,Card,Paid,494.43,2023-11-28
1053,1053,Invoice,Paid,412.48,2023-08-07
1054,1054,Bank Transfer,Paid,1712.01,2022-10-13
1055,1055,PayPal,Pending,1577.4,2022-10-20
1056,1056,Card,Paid,467.6,2025-07-22
1057,1057,Invoice,Paid,93.1,2024-12-28
1058,1058,Invoice,Paid,1644.74,2024-08-07
1059,1059,Bank Transfer,Paid,246.72,2024-06-18
1060,1060,Card,Paid,961.89,2022-06-03
1061,1061,Card,Paid,2810.9,2023-11-12
1062,1062,Card,Pending,4372.04,2022-08-18
1063,1063,Card,Paid,2759.15,2024-11-25
1064,1064,Card,Paid,1596.35,2022-10-05
1065,1065,Invoice,Paid,1039.07,2022-12-22
1066,1066,Card,Paid,174.63,2024-05-22
1067,1067,Card,Paid,368.33,2025-07-20
1068,1068,Invoice,Paid,147.63,2025-08-09
1069,1069,Bank Transfer,Paid,384.51,2025-07-03
1070,1070,Card,Paid,254.05,2023-11-29
1071,1071,Card,Pending,1446.52,2023-12-21
1072,1072,Card,Paid,176.1,2024-03-28
1073,1073,PayPal,Paid,1380.91,2025-11-25
1074,1074,Invoice,Paid,1229.49,2025-04-09
1075,1075,PayPal,Paid,1409.91,2024-10-13
1076,1076,Bank Transfer,Paid,799.34,2025-06-12
1077,1077,Card,Paid,355.35,2022-06-03
